125 75 10000 2 2 0 0 1 1 0.634471 0.565054 0 0 0.411181 0.275644 30.5663 30.3646 0 0 21.8394 99.297
150 50 10000 1 1 0 0 3 2 1.31091 2.03559 0 0 0.391871 1.63055 21.4011 45.4639 0 0 28.9281 23.9268
150 75 10000 5 3 0 0 5 4 0.691261 0.552285 0 0 0.247652 0.488307 35.7358 52.7258 0 0 52.5048 31.3634
150 100 10000 3 2 0 0 0 1 0.563363 0.442825 0 0 0 1.25874 17.1723 33.3048 0 0 0 37.2365
175 50 10000 4 7 0 0 1 4 0.542241 0.692124 0 0 0.645919 1.23137 39.8009 35.3551 0 0 35.2371 55.3633
175 75 10000 3 5 0 0 3 2 0.942565 0.850015 0 0 0.484058 1.30748 27.7318 32.784 0 0 24.3411 28.9567
175 100 10000 3 4 0 0 2 5 1.04293 0.496311 0 0 0.516661 0.449536 23.1158 82.6903 0 0 68.1793 47.9053
175 125 10000 5 1 0 0 1 1 0.761664 0.192724 0 0 0.616324 0.370573 20.4214 25.2752 0 0 69.5801 22.1373
200 75 10000 6 10 0 0 1 4 0.420238 0.52103 0 0 1.21803 0.859715 45.7741 26.0888 0 0 30.6494 48.1559
200 100 10000 2 8 0 0 1 6 0.687096 0.755763 0 0 1.29549 0.663784 84.1218 53.8696 0 0 24.6129 44.2837
200 125 10000 3 1 0 0 4 0 0.96262 1.94996 0 0 0.239529 0 53.5797 25.4855 0 0 37.4388 0
200 150 10000 3 0 0 0 2 0 1.07015 0 0 0 0.603494 0 27.1937 0 0 0 35.0705 0
225 75 10000 12 16 0 0 4 15 0.764691 0.809527 0 0 0.701266 0.724886 22.9865 23.5025 0 0 26.1655 37.1436
225 100 10000 6 20 0 0 3 10 1.18555 0.578178 0 0 0.366961 0.610605 29.3666 25.0812 0 0 85.5112 30.8482
225 150 10000 7 4 0 0 3 3 0.718997 0.37291 0 0 0.511089 0.428549 30.4595 50.3726 0 0 30.3436 40.4408
225 175 10000 4 0 0 0 0 1 1.06844 0 0 0 0 0.543669 27.3192 0 0 0 0 35.9144
250 50 10000 6 35 0 0 3 16 1.09898 0.866016 0 0 0.691211 0.830835 24.0759 29.0081 0 0 63.0162 29.544
250 75 10000 7 24 0 0 3 15 0.766052 0.806962 0 0 1.17451 0.908662 22.907 26.9598 0 0 44.3267 20.2979
250 100 10000 11 15 0 0 0 10 0.602081 0.852149 0 0 0 0.861078 24.9978 32.887 0 0 0 29.8052
250 125 10000 10 13 0 0 5 7 0.709974 0.721126 0 0 0.837895 1.01234 32.7261 38.0231 0 0 34.4738 22.1841
250 150 10000 6 6 0 0 4 4 1.02074 1.08006 0 0 0.783148 0.992366 32.1124 26.258 0 0 39.8792 22.1374
250 175 10000 8 2 0 0 2 1 0.682035 0.913153 0 0 0.759441 0.786362 21.9894 62.8668 0 0 27.8627 40.7254
250 200 10000 5 0 0 0 0 0 0.572972 0 0 0 0 0 30.0065 0 0 0 0 0
275 50 10000 13 58 0 0 3 32 0.818022 0.740623 0 0 0.76622 0.685353 25.5023 23.4083 0 0 32.3037 34.6373
275 75 10000 19 52 0 2 2 15 0.723401 0.7039 0 0.227605 1.18644 0.737475 28.6413 30.9512 0 109.368 28.6611 30.4729
275 100 10000 10 22 0 0 8 20 0.724721 0.993854 0 0 0.433389 0.606391 34.4083 27.2767 0 0 33.1909 22.3774
275 125 10000 17 31 1 0 10 10 0.606194 0.662063 0.42531 0 0.733467 0.804572 26.169 22.0473 17.3623 0 35.4658 31.9265
275 150 10000 25 20 1 0 4 10 0.604219 0.691467 0.371185 0 0.51401 0.662629 24.3913 23.2357 18.5005 0 37.182 29.0205
275 175 10000 10 12 0 0 3 13 0.976338 0.820374 0 0 0.430128 0.464777 27.275 25.3858 0 0 75.9723 31.7678
275 225 10000 5 1 0 0 1 0 0.870688 0.437758 0 0 0.242863 0 29.1991 31.2298 0 0 19.7978 0
300 50 10000 21 100 0 0 3 25 0.750317 0.771386 0 0 0.435092 0.833693 26.5996 19.633 0 0 38.8581 34.9316
300 75 10000 18 77 0 0 3 26 0.824109 0.690097 0 0 1.0357 0.788105 26.3818 23.8844 0 0 50.205 25.6851
300 100 10000 26 54 0 0 5 20 0.647024 0.87133 0 0 0.698471 0.64847 24.7085 24.5133 0 0 26.1702 26.9177
300 125 10000 19 31 0 0 11 15 0.680278 0.758048 0 0 0.454414 0.939009 24.9979 26.9281 0 0 21.3797 24.5836
300 150 10000 15 20 0 0 5 15 0.8792 0.913348 0 0 0.426766 0.674308 28.9539 22.0989 0 0 58.629 25.5896
300 175 10000 20 20 0 0 9 5 0.691752 0.726331 0 0 0.673955 1.60617 24.5821 24.8904 0 0 21.9883 29.3862
300 200 10000 12 7 0 0 5 1 0.952835 0.906672 0 0 0.820745 1.961 23.365 34.0907 0 0 28.9934 65.1274
300 225 10000 16 2 0 0 2 1 0.519784 1.03901 0 0 0.773894 1.067 33.1724 32.4918 0 0 43.4248 18.9487
300 250 10000 8 0 0 0 1 1 0.516793 0 0 0 0.700847 0.249015 28.9332 0 0 0 67.2113 21.6808
325 50 10000 27 118 0 0 6 40 0.884843 0.727551 0 0 1.08012 0.898498 23.7438 21.449 0 0 22.668 25.7612
