125 75 10000 2 2 0 0 1 1 0.634471 0.565054 0 0 0.411181 0.275644 32.2007 32.6333 0 0 24.961 100.046
150 50 10000 1 1 0 0 3 2 1.31091 2.03559 0 0 0.391871 1.63055 24.6477 47.091 0 0 31.1315 26.8764
150 75 10000 5 3 0 0 5 4 0.691261 0.552285 0 0 0.247652 0.488307 37.4868 54.1336 0 0 53.9095 32.7934
150 100 10000 3 2 0 0 0 1 0.563363 0.442825 0 0 0 1.25874 20.7309 35.1324 0 0 0 39.1528
175 50 10000 4 7 0 0 1 4 0.542241 0.692124 0 0 0.645919 1.23137 41.378 37.3422 0 0 36.2125 56.6632
175 75 10000 3 5 0 0 3 2 0.942565 0.850015 0 0 0.484058 1.30748 30.3059 34.996 0 0 25.5645 31.3165
175 100 10000 3 4 0 0 2 5 1.04293 0.496311 0 0 0.516661 0.449536 25.7757 83.5668 0 0 69.2602 49.3755
175 125 10000 5 1 0 0 1 1 0.761664 0.192724 0 0 0.616324 0.370573 23.5377 28.0977 0 0 70.6252 25.1207
200 75 10000 6 10 0 0 1 4 0.420238 0.52103 0 0 1.21803 0.859715 47.3355 28.7956 0 0 32.6979 49.6966
200 100 10000 2 8 0 0 1 6 0.687096 0.755763 0 0 1.29549 0.663784 84.9204 55.1998 0 0 27.2188 45.9528
200 125 10000 3 1 0 0 4 0 0.96262 1.94996 0 0 0.239529 0 54.937 28.2611 0 0 39.4044 0
200 150 10000 3 0 0 0 2 0 1.07015 0 0 0 0.603494 0 29.5696 0 0 0 37.1391 0
225 75 10000 12 16 0 0 4 15 0.764691 0.809527 0 0 0.701266 0.724886 25.6334 26.4943 0 0 28.704 39.0863
225 100 10000 6 20 0 0 3 10 1.18555 0.578178 0 0 0.366961 0.610605 31.6817 27.6816 0 0 86.3681 33.2012
225 150 10000 7 4 0 0 3 3 0.718997 0.37291 0 0 0.511089 0.428549 32.5484 51.7808 0 0 28.6209 42.1687
225 175 10000 4 0 0 0 0 1 1.06844 0 0 0 0 0.543669 29.8317 0 0 0 0 36.8487
