200 50 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 
200 75 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 
200 100 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 
200 125 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 
200 150 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 
225 50 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 
225 75 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 
225 100 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 
225 125 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 
225 150 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.1 0 0.1 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.05 0 0.05 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 -0.01 0 0.01 
