800 125 10000 63.2288 15.8072 0 268.722 0 94.8432 458.409 0 31.6144 94.8432 0 63.2288 505.83 0 63.2288 537.445 0 142.265 474.216 0 126.458 1217.15 0 331.951 2070.74 0 632.288 742.938 0 679.71 1849.44 0 1501.68 3256.28 0 2339.47 126.458 0 0 395.18 0 0 205.494 0 31.6144 316.144 0 31.6144 537.445 0 15.8072 711.324 0 94.8432 600.674 0 79.036 1722.98 15.8072 268.722 2323.66 0 490.023 995.854 0 458.409 2924.33 0 1106.5 4473.44 0 1975.9 142.265 0 0 268.722 0 0 395.18 0 0 142.265 0 0 521.638 0 63.2288 663.902 0 63.2288 505.83 15.8072 47.4216 1770.41 0 221.301 2655.61 15.8072 268.722 1090.7 0 284.53 2955.95 0 932.625 4489.24 0 1248.77 347.758 0 0 521.638 15.8072 15.8072 600.674 0 0 569.059 47.4216 0 1470.07 15.8072 15.8072 2181.39 0 0 2624 15.8072 142.265 6417.72 15.8072 331.951 9895.31 15.8072 205.494 4378.59 15.8072 648.095 11476 15.8072 1074.89 17846.3 47.4216 2292.04 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 
800 150 10000 205.494 0 47.4216 395.18 0 31.6144 395.18 0 63.2288 189.686 0 63.2288 410.987 0 31.6144 711.324 0 79.036 474.216 0 221.301 1074.89 0 474.216 2450.12 0 663.902 616.481 0 490.023 2007.51 0 1549.11 3382.74 0 2339.47 110.65 0 15.8072 316.144 0 47.4216 379.373 0 15.8072 316.144 0 15.8072 474.216 0 79.036 742.938 0 94.8432 758.746 0 79.036 1596.53 0 316.144 3003.37 15.8072 474.216 837.782 0 347.758 2624 15.8072 1232.96 4030.84 0 1470.07 79.036 0 15.8072 331.951 0 15.8072 442.602 0 15.8072 379.373 0 0 537.445 15.8072 15.8072 727.131 0 15.8072 790.36 0 94.8432 1517.49 15.8072 189.686 2734.65 0 331.951 1153.93 15.8072 252.915 2813.68 15.8072 648.095 4520.86 0 1312 268.722 15.8072 0 790.36 0 15.8072 758.746 0 0 790.36 15.8072 0 1722.98 15.8072 63.2288 2181.39 0 47.4216 2829.49 0 126.458 6970.98 31.6144 252.915 10733.1 0 410.987 4141.49 0 727.131 10527.6 31.6144 1106.5 16613.4 15.8072 1881.06 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 
800 175 10000 142.265 0 15.8072 521.638 0 15.8072 363.566 0 47.4216 189.686 0 15.8072 474.216 0 63.2288 663.902 0 158.072 648.095 0 158.072 1359.42 0 331.951 2070.74 0 569.059 616.481 0 426.794 1722.98 0 1359.42 3098.21 0 2782.07 126.458 0 31.6144 363.566 0 94.8432 490.023 15.8072 79.036 221.301 0 31.6144 742.938 0 31.6144 806.167 15.8072 94.8432 584.866 15.8072 94.8432 1691.37 0 474.216 2861.1 0 442.602 995.854 0 442.602 2386.89 0 916.818 4109.87 0 1738.79 173.879 0 0 316.144 0 15.8072 648.095 0 0 205.494 0 15.8072 505.83 0 79.036 916.818 15.8072 31.6144 679.71 0 79.036 1833.64 15.8072 142.265 2734.65 0 410.987 1059.08 0 300.337 2402.69 0 679.71 4489.24 15.8072 1074.89 268.722 0 0 711.324 0 0 869.396 0 15.8072 742.938 0 63.2288 1960.09 0 31.6144 2355.27 0 47.4216 3003.37 15.8072 142.265 7318.73 15.8072 347.758 11112.5 15.8072 474.216 3619.85 0 442.602 10496 15.8072 1043.28 15143.3 15.8072 1659.76 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 
800 200 10000 79.036 0 15.8072 205.494 0 79.036 458.409 0 15.8072 189.686 0 63.2288 695.517 15.8072 79.036 821.974 0 205.494 474.216 0 284.53 1564.91 0 347.758 2260.43 0 948.432 616.481 0 426.794 1580.72 0 1185.54 2766.26 0 2133.97 237.108 0 0 521.638 0 31.6144 584.866 0 94.8432 237.108 0 15.8072 679.71 0 79.036 980.046 0 189.686 774.553 0 221.301 1675.56 15.8072 331.951 3114.02 0 442.602 869.396 0 410.987 2228.82 0 1059.08 3556.62 15.8072 1470.07 189.686 0 0 395.18 0 31.6144 474.216 0 0 268.722 0 0 663.902 0 79.036 1074.89 0 31.6144 663.902 0 79.036 1896.86 15.8072 252.915 3066.6 0 395.18 790.36 0 205.494 2813.68 0 663.902 4457.63 0 1106.5 395.18 0 0 774.553 0 0 901.01 0 0 885.203 0 31.6144 2070.74 0 47.4216 2829.49 47.4216 47.4216 3003.37 15.8072 126.458 7650.69 31.6144 363.566 10843.7 31.6144 553.252 3082.4 0 474.216 8709.77 47.4216 1122.31 13673.2 15.8072 1296.19 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 
800 225 10000 252.915 0 15.8072 395.18 0 31.6144 537.445 0 110.65 205.494 0 47.4216 727.131 0 189.686 1011.66 15.8072 252.915 711.324 0 142.265 1454.26 0 521.638 2687.22 0 916.818 569.059 0 395.18 1470.07 0 1169.73 2924.33 0 1517.49 142.265 0 15.8072 490.023 0 0 632.288 0 31.6144 300.337 0 47.4216 821.974 0 94.8432 1074.89 15.8072 173.879 806.167 0 63.2288 2133.97 0 395.18 3382.74 0 600.674 695.517 0 316.144 2197.2 15.8072 790.36 3856.96 0 1090.7 331.951 0 0 458.409 0 0 584.866 0 31.6144 300.337 0 0 806.167 0 63.2288 1232.96 0 79.036 663.902 0 110.65 2070.74 15.8072 347.758 3145.63 0 395.18 885.203 0 173.879 2402.69 0 774.553 3256.28 0 837.782 189.686 15.8072 0 853.589 15.8072 0 995.854 0 0 964.239 15.8072 0 2086.55 0 31.6144 2892.72 15.8072 31.6144 2339.47 15.8072 79.036 7397.77 15.8072 316.144 10986 31.6144 395.18 3461.78 31.6144 300.337 8030.06 31.6144 758.746 12614.1 31.6144 1327.8 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 
800 250 10000 221.301 0 0 600.674 0 94.8432 727.131 0 158.072 205.494 0 47.4216 853.589 0 94.8432 1027.47 0 126.458 553.252 0 237.108 1643.95 0 569.059 2861.1 0 995.854 616.481 0 237.108 1881.06 0 1027.47 2576.57 0 1580.72 237.108 0 15.8072 695.517 0 15.8072 790.36 0 47.4216 331.951 0 63.2288 948.432 0 110.65 1185.54 0 189.686 806.167 0 79.036 1975.9 0 410.987 3525.01 0 600.674 679.71 0 205.494 1881.06 0 711.324 3572.43 0 1185.54 205.494 0 0 537.445 0 15.8072 521.638 0 0 379.373 15.8072 0 837.782 31.6144 47.4216 1438.46 0 63.2288 742.938 15.8072 110.65 2118.16 15.8072 189.686 3287.9 0 442.602 774.553 0 158.072 1975.9 15.8072 474.216 3525.01 15.8072 821.974 600.674 0 0 1264.58 0 15.8072 1264.58 0 0 1201.35 0 15.8072 2718.84 47.4216 47.4216 3398.55 15.8072 63.2288 2703.03 15.8072 94.8432 7223.89 31.6144 331.951 11586.7 0 426.794 2892.72 0 458.409 6797.1 0 853.589 11476 0 1296.19 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 
800 275 10000 237.108 0 15.8072 505.83 0 63.2288 932.625 0 142.265 284.53 0 79.036 806.167 0 189.686 1501.68 0 268.722 442.602 0 110.65 1422.65 0 711.324 2924.33 0 995.854 300.337 0 363.566 1612.33 0 901.01 2339.47 0 1375.23 316.144 0 15.8072 663.902 15.8072 15.8072 995.854 0 79.036 268.722 0 63.2288 1059.08 0 63.2288 1470.07 0 205.494 758.746 0 126.458 1991.71 0 395.18 3730.5 0 537.445 600.674 0 300.337 1707.18 0 569.059 2734.65 0 1138.12 331.951 15.8072 15.8072 490.023 0 0 569.059 0 15.8072 474.216 0 15.8072 869.396 0 63.2288 1312 0 158.072 663.902 0 110.65 2213.01 0 284.53 3746.31 0 331.951 727.131 0 142.265 1675.56 0 521.638 2908.52 0 537.445 695.517 15.8072 0 1043.28 31.6144 15.8072 1454.26 0 15.8072 1280.38 15.8072 15.8072 2861.1 0 47.4216 3572.43 15.8072 31.6144 2955.95 15.8072 158.072 7223.89 15.8072 331.951 11523.4 15.8072 474.216 2023.32 0 221.301 6765.48 15.8072 695.517 9879.5 0 821.974 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 
800 300 10000 237.108 0 63.2288 916.818 0 110.65 853.589 0 79.036 458.409 0 79.036 980.046 0 158.072 1612.33 0 284.53 679.71 0 173.879 1580.72 15.8072 711.324 3019.18 15.8072 1043.28 410.987 0 221.301 1232.96 0 790.36 2260.43 0 1106.5 316.144 0 0 916.818 0 31.6144 1043.28 15.8072 94.8432 379.373 0 63.2288 1169.73 31.6144 63.2288 1691.37 0 268.722 711.324 0 158.072 2228.82 0 284.53 3461.78 0 537.445 442.602 0 316.144 1454.26 0 569.059 2244.62 0 758.746 379.373 0 15.8072 980.046 0 31.6144 1122.31 0 31.6144 347.758 0 31.6144 869.396 0 79.036 1881.06 0 63.2288 806.167 0 158.072 2544.96 15.8072 300.337 3540.81 0 316.144 442.602 0 300.337 1375.23 0 316.144 2544.96 0 521.638 663.902 0 0 1580.72 15.8072 31.6144 1722.98 15.8072 0 1327.8 15.8072 15.8072 3335.32 0 0 4188.91 0 79.036 3145.63 0 79.036 6891.94 15.8072 110.65 11144.1 0 521.638 1928.48 0 268.722 5153.15 15.8072 505.83 8093.29 0 742.938 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 
800 325 10000 284.53 0 47.4216 837.782 0 126.458 1264.58 0 126.458 553.252 15.8072 110.65 1074.89 0 173.879 1881.06 0 331.951 679.71 0 189.686 1722.98 0 632.288 3145.63 0 1011.66 331.951 0 284.53 964.239 0 742.938 1849.44 0 1248.77 347.758 0 15.8072 806.167 15.8072 63.2288 1596.53 0 126.458 363.566 0 126.458 1185.54 0 221.301 1722.98 15.8072 268.722 758.746 0 158.072 2023.32 15.8072 505.83 3951.8 0 537.445 347.758 0 189.686 1169.73 0 521.638 2244.62 0 821.974 331.951 15.8072 31.6144 995.854 0 63.2288 1201.35 0 63.2288 410.987 0 47.4216 1264.58 47.4216 31.6144 1786.21 0 94.8432 774.553 0 189.686 2529.15 15.8072 173.879 3730.5 15.8072 426.794 521.638 0 110.65 1517.49 0 300.337 2355.27 0 442.602 711.324 0 0 1359.42 15.8072 0 1928.48 0 15.8072 1533.3 0 15.8072 3034.98 31.6144 31.6144 4473.44 47.4216 31.6144 2560.77 0 79.036 5722.21 15.8072 331.951 9990.15 31.6144 379.373 1754.6 0 221.301 4837 15.8072 442.602 6670.64 0 901.01 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 
800 350 10000 379.373 0 31.6144 916.818 0 79.036 1580.72 15.8072 189.686 474.216 0 79.036 1027.47 0 237.108 2292.04 0 505.83 632.288 0 158.072 1422.65 0 553.252 3066.6 15.8072 1043.28 347.758 0 252.915 1074.89 15.8072 410.987 1659.76 0 774.553 490.023 15.8072 79.036 980.046 0 126.458 1612.33 0 142.265 474.216 15.8072 79.036 1359.42 0 126.458 2102.36 0 237.108 648.095 0 142.265 2086.55 0 379.373 3414.36 0 632.288 553.252 0 158.072 1185.54 0 474.216 1564.91 0 537.445 379.373 0 0 1153.93 0 31.6144 1359.42 0 47.4216 410.987 0 31.6144 1628.14 0 47.4216 2181.39 0 158.072 663.902 0 31.6144 1865.25 15.8072 284.53 3129.83 0 395.18 410.987 0 142.265 1138.12 0 252.915 1707.18 0 553.252 853.589 0 31.6144 1738.79 31.6144 31.6144 2054.94 0 31.6144 1201.35 15.8072 15.8072 3730.5 15.8072 47.4216 4947.65 15.8072 94.8432 2307.85 0 94.8432 6117.39 31.6144 237.108 8741.38 15.8072 300.337 1248.77 0 205.494 3604.04 0 316.144 5532.52 0 695.517 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 
