oneTightMu_Theta1_DibosonDYCount 0.541832
oneTightMu_Theta1_DibosonDYCountError 0.102115
oneLooseLep_Theta1_DibosonDYCount 0.650788
oneLooseLep_Theta1_DibosonDYCountError 0.12494
oneTightMu_Theta2_DibosonDYCount 1.23898
oneTightMu_Theta2_DibosonDYCountError 0.172922
oneLooseLep_Theta2_DibosonDYCount 1.49447
oneLooseLep_Theta2_DibosonDYCountError 0.185491
oneTightMu_Theta3_DibosonDYCount 1.83271
oneTightMu_Theta3_DibosonDYCountError 0.187389
oneLooseLep_Theta3_DibosonDYCount 1.97462
oneLooseLep_Theta3_DibosonDYCountError 0.204014
oneTightMu_Theta4_DibosonDYCount 1.16321
oneTightMu_Theta4_DibosonDYCountError 0.160862
oneLooseLep_Theta4_DibosonDYCount 2.69215
oneLooseLep_Theta4_DibosonDYCountError 0.19157
oneTightMu_Theta5_DibosonDYCount 0.00660503
oneTightMu_Theta5_DibosonDYCountError 0.00472229
oneLooseLep_Theta5_DibosonDYCount 1.73055
oneLooseLep_Theta5_DibosonDYCountError 0.20806
twoTightMu_DibosonDYCount 0.432905
twoTightMu_DibosonDYCountError 0.104707
twoLooseLep_DibosonDYCount 0.398249
twoLooseLep_DibosonDYCountError 0.0592553
