oneTightMu_Theta1_SignalCount 36.3328
oneTightMu_Theta1_SignalCountError 1.9685
oneLooseLep_Theta1_SignalCount 39.7837
oneLooseLep_Theta1_SignalCountError 2.16529
oneTightMu_Theta2_SignalCount 178.687
oneTightMu_Theta2_SignalCountError 4.41286
oneLooseLep_Theta2_SignalCount 184.265
oneLooseLep_Theta2_SignalCountError 4.40017
oneTightMu_Theta3_SignalCount 337.604
oneTightMu_Theta3_SignalCountError 8.90222
oneLooseLep_Theta3_SignalCount 390.42
oneLooseLep_Theta3_SignalCountError 6.29792
oneTightMu_Theta4_SignalCount 316.651
oneTightMu_Theta4_SignalCountError 5.588
oneLooseLep_Theta4_SignalCount 538.846
oneLooseLep_Theta4_SignalCountError 7.28346
oneTightMu_Theta5_SignalCount 12.0671
oneTightMu_Theta5_SignalCountError 1.10608
oneLooseLep_Theta5_SignalCount 539.57
oneLooseLep_Theta5_SignalCountError 7.22172
twoTightMu_SignalCount 85.9832
twoTightMu_SignalCountError 2.62041
twoLooseLep_SignalCount 70.8485
twoLooseLep_SignalCountError 2.36889
