oneTightMu_Theta1_SignalCount 0.00436041
oneTightMu_Theta1_SignalCountError 0.00347942
oneLooseLep_Theta1_SignalCount 0.0143087
oneLooseLep_Theta1_SignalCountError 0.0104713
oneTightMu_Theta2_SignalCount 0.318024
oneTightMu_Theta2_SignalCountError 0.163901
oneLooseLep_Theta2_SignalCount 0.993767
oneLooseLep_Theta2_SignalCountError 0.308342
oneTightMu_Theta3_SignalCount 2.31435
oneTightMu_Theta3_SignalCountError 0.398475
oneLooseLep_Theta3_SignalCount 2.21574
oneLooseLep_Theta3_SignalCountError 0.388335
oneTightMu_Theta4_SignalCount 4.22348
oneTightMu_Theta4_SignalCountError 0.633562
oneLooseLep_Theta4_SignalCount 6.03687
oneLooseLep_Theta4_SignalCountError 0.654043
oneTightMu_Theta5_SignalCount 2.13248
oneTightMu_Theta5_SignalCountError 0.37941
oneLooseLep_Theta5_SignalCount 7.19814
oneLooseLep_Theta5_SignalCountError 0.733766
twoTightMu_SignalCount 1.11631
twoTightMu_SignalCountError 0.261581
twoLooseLep_SignalCount 0.776856
twoLooseLep_SignalCountError 0.23703
