oneTightMu_Theta1_SignalCount 5.28204
oneTightMu_Theta1_SignalCountError 5.25045
oneLooseLep_Theta1_SignalCount 0.0055067
oneLooseLep_Theta1_SignalCountError 0.0055067
oneTightMu_Theta2_SignalCount 0.0297777
oneTightMu_Theta2_SignalCountError 0.0229537
oneLooseLep_Theta2_SignalCount 9.1709
oneLooseLep_Theta2_SignalCountError 9.14689
oneTightMu_Theta3_SignalCount 0.0307019
oneTightMu_Theta3_SignalCountError 0.0167572
oneLooseLep_Theta3_SignalCount 37.6361
oneLooseLep_Theta3_SignalCountError 34.4696
oneTightMu_Theta4_SignalCount 0.111319
oneTightMu_Theta4_SignalCountError 0.040999
oneLooseLep_Theta4_SignalCount 0.0992386
oneLooseLep_Theta4_SignalCountError 0.0361201
oneTightMu_Theta5_SignalCount 0.0302005
oneTightMu_Theta5_SignalCountError 0.0239906
oneLooseLep_Theta5_SignalCount 16.4903
oneLooseLep_Theta5_SignalCountError 16.3928
twoTightMu_SignalCount 0.109125
twoTightMu_SignalCountError 0.0599235
twoLooseLep_SignalCount 0.0952741
twoLooseLep_SignalCountError 0.0510674
