oneTightMu_Theta1_SignalCount 0.000711213
oneTightMu_Theta1_SignalCountError 0.000468848
oneLooseLep_Theta1_SignalCount 0.00311062
oneLooseLep_Theta1_SignalCountError 0.00310164
oneTightMu_Theta2_SignalCount 0.000609492
oneTightMu_Theta2_SignalCountError 0.000348841
oneLooseLep_Theta2_SignalCount 0.0274434
oneLooseLep_Theta2_SignalCountError 0.0271956
oneTightMu_Theta3_SignalCount 1.82654
oneTightMu_Theta3_SignalCountError 1.81019
oneLooseLep_Theta3_SignalCount 0.031356
oneLooseLep_Theta3_SignalCountError 0.0267392
oneTightMu_Theta4_SignalCount 1.56662
oneTightMu_Theta4_SignalCountError 1.56651
oneLooseLep_Theta4_SignalCount 0.026728
oneLooseLep_Theta4_SignalCountError 0.0174971
oneTightMu_Theta5_SignalCount 1.98779e-05
oneTightMu_Theta5_SignalCountError 1.26439e-05
oneLooseLep_Theta5_SignalCount 0.00181637
oneLooseLep_Theta5_SignalCountError 0.00142546
twoTightMu_SignalCount 0.00349787
twoTightMu_SignalCountError 0.00193722
twoLooseLep_SignalCount 0.000235788
twoLooseLep_SignalCountError 0.000147096
