oneTightMu_Theta1_SignalCount 45.015
oneTightMu_Theta1_SignalCountError 44.8512
oneLooseLep_Theta1_SignalCount 2.92899
oneLooseLep_Theta1_SignalCountError 2.79074
oneTightMu_Theta2_SignalCount 10.7377
oneTightMu_Theta2_SignalCountError 7.22517
oneLooseLep_Theta2_SignalCount 26.8219
oneLooseLep_Theta2_SignalCountError 13.4385
oneTightMu_Theta3_SignalCount 92.5439
oneTightMu_Theta3_SignalCountError 70.7293
oneLooseLep_Theta3_SignalCount 128.361
oneLooseLep_Theta3_SignalCountError 58.1266
oneTightMu_Theta4_SignalCount 80.6018
oneTightMu_Theta4_SignalCountError 54.4644
oneLooseLep_Theta4_SignalCount 4.86772
oneLooseLep_Theta4_SignalCountError 3.07792
oneTightMu_Theta5_SignalCount 0.0138712
oneTightMu_Theta5_SignalCountError 0.0138712
oneLooseLep_Theta5_SignalCount 13.3337
oneLooseLep_Theta5_SignalCountError 8.9684
twoTightMu_SignalCount 0.32355
twoTightMu_SignalCountError 0.0700344
twoLooseLep_SignalCount 0.12584
twoLooseLep_SignalCountError 0.0345351
