oneTightMu_Theta1_SignalCount 31.738
oneTightMu_Theta1_SignalCountError 20.5808
oneLooseLep_Theta1_SignalCount 14.7119
oneLooseLep_Theta1_SignalCountError 7.12588
oneTightMu_Theta2_SignalCount 19.2986
oneTightMu_Theta2_SignalCountError 5.48798
oneLooseLep_Theta2_SignalCount 54.5249
oneLooseLep_Theta2_SignalCountError 26.0019
oneTightMu_Theta3_SignalCount 71.9952
oneTightMu_Theta3_SignalCountError 39.5444
oneLooseLep_Theta3_SignalCount 68.7378
oneLooseLep_Theta3_SignalCountError 22.1221
oneTightMu_Theta4_SignalCount 63.0115
oneTightMu_Theta4_SignalCountError 37.4667
oneLooseLep_Theta4_SignalCount 32.9454
oneLooseLep_Theta4_SignalCountError 11.6633
oneTightMu_Theta5_SignalCount 0.000521788
oneTightMu_Theta5_SignalCountError 0.000445926
oneLooseLep_Theta5_SignalCount 90.34
oneLooseLep_Theta5_SignalCountError 46.9444
twoTightMu_SignalCount 24.3691
twoTightMu_SignalCountError 22.4654
twoLooseLep_SignalCount 1.0521
twoLooseLep_SignalCountError 0.778512
